time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-06-20T23:01:44.040Z,35.5022,-97.0186,6.07,2.5,mb_lg,,62,0.068,0.31,us,us20009ntj,2017-08-23T16:35:46.040Z,"9km NE of McLoud, Oklahoma",earthquake,1,2.6,0.074,48,reviewed,us,us
2017-06-20T22:14:57.610Z,37.2747,-98.13,3.06,3.1,mb_lg,,58,0.135,0.27,us,us20009ntg,2017-08-23T16:35:46.040Z,"9km W of Harper, Kansas",earthquake,3.9,7.2,0.054,88,reviewed,us,us
2017-06-20T06:23:18.080Z,36.2815,-97.5177,3.53,2.9,mb_lg,,25,0.207,0.17,us,us20009nnw,2017-08-23T16:35:45.040Z,"20km W of Perry, Oklahoma",earthquake,0.8,4.5,0.056,84,reviewed,us,us
2017-06-20T04:45:47.700Z,36.2041,-98.9502,3.737,2.5,ml,,81,,0.43,us,us20009nns,2017-08-23T16:35:45.040Z,"18km N of Taloga, Oklahoma",earthquake,2,7.8,,,reviewed,tul,tul
2017-06-20T03:13:31.590Z,37.5278,-97.136,5,2.6,mb_lg,,61,0.446,0.25,us,us20009nnp,2017-08-23T16:35:45.040Z,"3km S of Rose Hill, Kansas",earthquake,1.6,1.9,0.066,59,reviewed,us,us
2017-06-19T18:10:57.600Z,35.6176,-96.8946,5,3,ml,,37,,0.11,us,us20009nlt,2017-08-23T16:35:45.040Z,"9km S of Chandler, Oklahoma",earthquake,1.6,4.3,,,reviewed,tul,tul
2017-06-19T15:17:31.790Z,36.1173,-97.8239,2.3,2.5,mb_lg,,26,0.105,0.11,us,us20009nlf,2017-08-23T16:35:45.040Z,"6km E of Hennessey, Oklahoma",earthquake,0.8,3.9,0.079,42,reviewed,us,us
2017-06-19T12:35:21.200Z,36.2073,-98.9497,4.999,2.6,ml,,81,,0.58,us,us20009nku,2017-08-23T16:35:45.040Z,"18km N of Taloga, Oklahoma",earthquake,2.3,6,,,reviewed,tul,tul
2017-06-18T21:15:11.740Z,36.2183,-98.9259,8.1,2.7,mb_lg,,54,0.172,0.34,us,us20009nhj,2017-08-23T16:35:44.040Z,"20km N of Taloga, Oklahoma",earthquake,2,7.6,0.067,58,reviewed,us,us
2017-06-17T19:52:13.630Z,35.2555,-96.6812,5,2.5,mb_lg,,73,0.405,0.45,us,us20009nb9,2017-08-18T23:13:32.040Z,"3km NNW of Seminole, Oklahoma",earthquake,1.5,1.9,0.08,41,reviewed,us,us
2017-06-17T12:06:27.750Z,35.012,-97.5951,5.77,3.2,mb_lg,,68,0.291,0.76,us,us20009n9l,2017-11-09T12:00:14.015Z,"15km SSE of Blanchard, Oklahoma",earthquake,1.9,7.6,0.048,112,reviewed,us,us
2017-06-17T09:15:31.610Z,37.008,-97.5607,6.06,2.6,ml,,84,0.067,0.32,us,us20009n95,2017-08-18T23:13:31.040Z,"4km ESE of Caldwell, Kansas",earthquake,1.4,6.3,0.153,17,reviewed,ismp,ismp
2017-06-17T06:59:57.390Z,36.7638,-98.0698,7.51,2.6,mb_lg,,54,0.1,0.13,us,us20009n8y,2017-08-18T23:13:31.040Z,"25km E of Cherokee, Oklahoma",earthquake,1.5,4,0.069,54,reviewed,us,us
2017-06-17T03:40:26.320Z,36.1674,-97.2785,2.37,2.6,mb_lg,,17,0.098,0.16,us,us20009n89,2017-08-18T23:13:31.040Z,"13km S of Perry, Oklahoma",earthquake,0.9,6.7,0.072,50,reviewed,us,us
2017-06-16T21:40:55.610Z,36.4543,-96.8858,9.17,2.5,mb_lg,,41,0.055,0.3,us,us20009n6p,2017-08-18T23:13:31.040Z,"14km NNW of Pawnee, Oklahoma",earthquake,0.9,2.8,0.093,30,reviewed,us,us
2017-06-15T14:11:25.000Z,35.8718,-96.8881,6.834,2.7,ml,,64,,0.27,us,us20009mm3,2017-08-18T23:13:28.040Z,"16km SW of Cushing, Oklahoma",earthquake,1.5,2.6,,,reviewed,tul,tul
2017-06-15T07:35:15.300Z,36.2848,-97.5067,6.133,3.3,mwr,,25,,0.25,us,us20009ml2,2017-08-18T23:13:28.040Z,"19km W of Perry, Oklahoma",earthquake,1.7,7.1,,16,reviewed,tul,slm
2017-06-14T21:21:58.200Z,36.8264,-97.7904,4.895,2.5,ml,,45,,0.26,us,us20009mre,2017-08-18T23:13:28.040Z,"5km WNW of Medford, Oklahoma",earthquake,0.9,3.9,,,reviewed,tul,tul
2017-06-14T08:51:11.200Z,36.7998,-98.7308,1.43,2.5,mb_lg,,54,0.093,0.33,us,us20009mdw,2017-08-18T23:13:27.040Z,"5km W of Alva, Oklahoma",earthquake,1.4,3.4,0.154,11,reviewed,us,us
2017-06-10T12:21:01.400Z,35.673,-97.3944,5,2.7,mb_lg,,98,0.094,0.49,us,us20009lqh,2017-08-16T02:42:22.040Z,"7km ENE of Edmond, Oklahoma",earthquake,0.9,1.9,0.069,55,reviewed,us,us
2017-06-10T07:01:46.360Z,36.4373,-98.7528,2.93,3.4,mwr,,180,0.272,0.25,us,us20009lpq,2017-08-16T02:42:22.040Z,"30km NW of Fairview, Oklahoma",earthquake,3.1,4.3,,8,reviewed,us,slm
2017-06-10T06:26:10.890Z,37.2345,-97.9848,3.78,3.7,ml,,235,0.013,0.57,us,us20009lpj,2017-08-16T02:42:22.040Z,"6km SSE of Harper, Kansas",earthquake,3.7,7.3,0.189,14,reviewed,ismp,ismp
2017-06-10T00:01:16.000Z,35.8882,-96.8826,7.181,2.5,ml,,63,,0.34,us,us20009lng,2017-08-16T02:42:22.040Z,"14km SW of Cushing, Oklahoma",earthquake,1.1,2.2,,,reviewed,tul,tul
2017-06-09T12:25:29.300Z,35.6372,-98.0396,6.85,3.2,ml,,50,,0.66,us,us20009li8,2017-08-16T02:42:21.040Z,"11km SSW of Okarche, Oklahoma",earthquake,1.2,7,,,reviewed,tul,tul
2017-06-09T12:23:51.200Z,36.6087,-97.7451,6.887,3.1,ml,,42,,0.6,us,us20009li7,2017-08-16T02:42:21.040Z,"22km S of Medford, Oklahoma",earthquake,1.1,6.5,,,reviewed,tul,tul
2017-06-09T00:09:10.600Z,36.4645,-98.7715,5.678,2.5,ml,,39,,0.53,us,us20009lf4,2017-08-16T02:42:21.040Z,"34km NW of Fairview, Oklahoma",earthquake,1.3,6.5,,,reviewed,tul,tul
2017-06-08T03:09:37.100Z,36.871,-98.8188,4.202,3.1,mwr,,129,,0.52,us,us20009l8s,2017-08-16T02:42:20.040Z,"15km WNW of Alva, Oklahoma",earthquake,2.4,7.7,,8,reviewed,tul,slm
2017-06-07T16:41:18.000Z,36.2274,-98.4308,6.153,3.2,mwr,,59,,0.38,us,us20009l4z,2017-08-16T02:42:19.040Z,"6km SE of Fairview, Oklahoma",earthquake,1.8,7.4,,6,reviewed,tul,slm
2017-06-07T16:29:29.100Z,36.2263,-98.4347,7.141,2.5,ml,,82,,0.27,us,us20009lf1,2017-08-16T02:42:19.040Z,"6km SE of Fairview, Oklahoma",earthquake,1.1,3.8,,,reviewed,tul,tul
2017-06-07T02:54:34.800Z,36.4584,-98.795,5.65,3.1,mwr,,38,,0.38,us,us20009l1y,2017-08-16T02:42:19.040Z,"35km NW of Fairview, Oklahoma",earthquake,2.4,6.5,,5,reviewed,tul,slm
2017-06-06T22:37:43.400Z,36.2816,-97.5044,8.104,2.6,ml,,38,,0.26,us,us20009l0y,2017-08-16T02:42:18.040Z,"19km W of Perry, Oklahoma",earthquake,1.1,2.7,,,reviewed,tul,tul
2017-06-05T04:36:01.100Z,36.5363,-98.9652,5.382,2.8,ml,,62,,0.3,us,us20009kqe,2017-08-16T02:42:16.040Z,"24km ENE of Mooreland, Oklahoma",earthquake,1.8,4.2,,,reviewed,tul,tul
2017-06-04T22:07:13.600Z,36.4857,-98.7973,4.192,2.7,ml,,61,,0.41,us,us20009knr,2017-08-16T02:42:16.040Z,"36km E of Mooreland, Oklahoma",earthquake,1.6,6.3,,,reviewed,tul,tul
2017-06-04T19:45:10.000Z,36.489,-98.7914,4.473,2.9,ml,,36,,0.29,us,us20009knc,2018-03-05T04:04:58.710Z,"36km SSW of Alva, Oklahoma",earthquake,1.8,7.3,,,reviewed,tul,tul
2017-06-04T18:08:12.200Z,35.6811,-97.1817,4.744,3,ml,,52,,0.22,us,us20009kmt,2017-08-16T02:42:16.040Z,"2km NNE of Luther, Oklahoma",earthquake,0.9,5.6,,,reviewed,tul,tul
2017-06-04T17:30:22.500Z,36.9322,-97.7079,3.568,2.7,ml,,47,,0.49,us,us20009kmn,2017-08-16T02:42:16.040Z,"14km SW of Caldwell, Kansas",earthquake,1.6,5.5,,,reviewed,tul,tul
2017-06-04T06:14:00.250Z,37.2348,-97.9827,4.22,2.5,ml,,234,0.012,0.25,us,us20009klg,2017-08-16T02:42:15.040Z,"6km SSE of Harper, Kansas",earthquake,1,2.8,0.165,16,reviewed,ismp,ismp
2017-06-04T05:57:33.800Z,35.7992,-96.6482,4.92,2.7,ml,,58,,0.19,us,us20009klb,2017-08-16T02:42:15.040Z,"5km N of Stroud, Oklahoma",earthquake,0.8,1.7,,,reviewed,tul,tul
2017-06-04T01:46:06.900Z,36.8474,-98.2405,6.524,2.9,ml,,97,,0.45,us,us20009kkq,2017-08-16T02:42:15.040Z,"14km NE of Cherokee, Oklahoma",earthquake,1.7,6.8,,,reviewed,tul,tul
2017-06-03T22:25:41.700Z,36.2207,-97.5665,6.696,2.5,ml,,30,,0.2,us,us20009kjb,2017-08-15T02:26:53.040Z,"26km WSW of Perry, Oklahoma",earthquake,1.1,2.5,,,reviewed,tul,tul
2017-06-03T20:15:29.900Z,36.7844,-97.5519,7.995,2.7,ml,,66,,0.2,us,us20009kiy,2017-08-15T02:26:53.040Z,"16km E of Medford, Oklahoma",earthquake,1.3,4.7,,,reviewed,tul,tul
2017-06-03T07:36:15.400Z,36.2603,-97.6872,8.151,2.6,ml,,30,,0.18,us,us20009kh9,2017-08-15T02:26:52.040Z,"19km E of Waukomis, Oklahoma",earthquake,0.7,2.8,,,reviewed,tul,tul
2017-06-02T17:06:24.400Z,35.8731,-96.6399,4.472,2.5,ml,,41,,0.24,us,us20009jaq,2017-08-15T02:26:51.040Z,"13km SSW of Drumright, Oklahoma",earthquake,0.9,2.1,,,reviewed,tul,tul
2017-06-02T14:02:22.400Z,36.6987,-97.6707,5.646,3.1,ml,,50,,0.48,us,us20009j8h,2017-08-15T02:26:51.040Z,"13km SSE of Medford, Oklahoma",earthquake,1.3,7.2,,,reviewed,tul,tul
2017-06-02T07:00:07.670Z,37.4224,-97.3861,5,2.5,mb_lg,,172,0.192,0.14,us,us20009j6n,2017-08-15T02:26:51.040Z,"9km WNW of Belle Plaine, Kansas",earthquake,1.7,1.5,0.082,39,reviewed,us,us
2017-06-02T06:39:55.300Z,35.6705,-97.398,5.479,2.5,ml,,30,,0.17,us,us20009j6f,2017-08-15T02:26:51.040Z,"7km ENE of Edmond, Oklahoma",earthquake,1.2,3.1,,,reviewed,tul,tul
2017-06-02T06:33:27.300Z,35.6675,-97.3907,5,2.5,ml,,36,,0.38,us,us20009j6b,2017-08-15T02:26:51.040Z,"8km ENE of Edmond, Oklahoma",earthquake,1,2.8,,,reviewed,tul,tul
2017-06-02T05:36:52.700Z,36.4902,-98.728,5.597,2.5,ml,,30,,0.22,us,us20009j60,2017-08-15T02:26:51.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.9,7,,,reviewed,tul,tul
2017-06-02T04:55:56.300Z,36.522,-98.9829,4.508,2.7,ml,,111,,0.62,us,us20009j5x,2017-08-15T02:26:51.040Z,"21km ENE of Mooreland, Oklahoma",earthquake,3.6,7.6,,,reviewed,tul,tul
2017-06-02T02:55:51.400Z,36.1685,-97.5906,5.325,2.6,ml,,21,,0.37,us,us20009j5m,2017-08-15T02:26:50.040Z,"23km N of Crescent, Oklahoma",earthquake,1.7,7.6,,,reviewed,tul,tul
2017-06-01T21:55:09.700Z,36.4715,-98.7472,7.959,3.1,ml,,43,,0.22,us,us10008xcl,2017-08-15T02:26:50.040Z,"32km NW of Fairview, Oklahoma",earthquake,2.8,6.8,,,reviewed,tul,tul
2017-06-01T21:06:08.100Z,36.4569,-98.7903,5.108,3.5,ml,,37,,0.37,us,us10008xbv,2017-08-15T02:26:50.040Z,"34km NW of Fairview, Oklahoma",earthquake,2.4,7.3,,,reviewed,tul,tul
2017-06-01T20:48:07.230Z,37.4553,-97.493,5,2.7,mb_lg,,102,0.167,0.37,us,us10008xbe,2017-08-15T02:26:50.040Z,"5km S of Clearwater, Kansas",earthquake,1.2,2,0.058,77,reviewed,us,us
2017-06-01T19:30:50.120Z,37.2317,-97.9753,4.25,2.5,ml,,260,0.006,0.56,us,us10008x82,2017-08-15T02:26:50.040Z,"7km SE of Harper, Kansas",earthquake,2.1,5.4,0.141,16,reviewed,ismp,ismp
2017-06-01T18:26:39.740Z,37.2347,-97.9817,4.59,3.6,ml,,234,0.012,0.31,us,us10008x7c,2017-08-15T02:26:50.040Z,"6km SE of Harper, Kansas",earthquake,1.7,4.4,0.152,17,reviewed,ismp,ismp
2017-06-01T18:12:27.600Z,36.5245,-98.9852,4.83,2.6,ml,,110,,0.37,us,us10008x78,2017-08-15T02:26:50.040Z,"21km ENE of Mooreland, Oklahoma",earthquake,3.1,7.3,,,reviewed,tul,tul
2017-06-01T11:13:17.000Z,35.6753,-97.4003,6.673,2.6,ml,,68,,0.23,us,us10008x1u,2017-08-15T02:26:50.040Z,"7km ENE of Edmond, Oklahoma",earthquake,3.2,5,,,reviewed,tul,tul
2017-06-01T06:50:27.000Z,36.7029,-97.6702,5,2.7,ml,,50,,0.42,us,us10008x13,2017-08-15T02:26:50.040Z,"12km SSE of Medford, Oklahoma",earthquake,1.4,9.7,,,reviewed,tul,tul
2017-06-01T03:57:55.700Z,35.2546,-97.7999,5.981,2.9,ml,,29,,0.7,us,us10008x08,2017-11-10T22:17:40.654Z,"4km SSE of Tuttle, Oklahoma",earthquake,3.2,7.5,,,reviewed,tul,tul
2017-06-01T02:51:03.600Z,36.4569,-98.7969,5.732,2.5,ml,,38,,0.36,us,us10008wzv,2017-08-15T02:26:49.040Z,"35km NW of Fairview, Oklahoma",earthquake,1.2,7.8,,,reviewed,tul,tul
2017-05-31T23:20:51.700Z,36.4562,-98.7973,6.12,3.1,ml,,38,,0.31,us,us10008wz6,2017-08-15T02:26:49.040Z,"35km NW of Fairview, Oklahoma",earthquake,3.6,7.3,,,reviewed,tul,tul
2017-05-31T20:05:29.700Z,36.6999,-98.427,4.867,3.2,ml,,80,,0.33,us,us10008www,2017-08-15T02:26:49.040Z,"8km SW of Cherokee, Oklahoma",earthquake,2.5,7.8,,,reviewed,tul,tul
2017-05-31T13:11:01.100Z,36.2809,-97.5015,7.35,2.9,ml,,39,,0.14,us,us10008wtx,2017-08-15T02:26:49.040Z,"19km W of Perry, Oklahoma",earthquake,1,3.8,,,reviewed,tul,tul
2017-05-31T12:52:41.800Z,36.2803,-97.5035,6.076,2.9,ml,,44,,0.6,us,us10008wtv,2017-08-15T02:26:49.040Z,"19km W of Perry, Oklahoma",earthquake,1.2,7.3,,,reviewed,tul,tul
2017-05-31T07:03:47.800Z,36.4032,-96.8796,5,3.1,mwr,,41,,0.41,us,us10008wsx,2017-08-15T02:26:49.040Z,"9km NW of Pawnee, Oklahoma",earthquake,1.7,4.5,,11,reviewed,tul,slm
2017-05-30T23:47:02.200Z,36.2849,-97.5049,9.308,2.9,ml,,25,,0.36,us,us10008wqz,2017-08-15T02:26:48.040Z,"19km W of Perry, Oklahoma",earthquake,1,4.2,,,reviewed,tul,tul
2017-05-30T23:42:18.300Z,36.286,-97.5087,6.817,2.5,ml,,63,,0.27,us,us10008wqy,2017-08-15T02:26:48.040Z,"19km W of Perry, Oklahoma",earthquake,1.1,2,,,reviewed,tul,tul
2017-05-30T23:16:03.900Z,36.2826,-97.5093,7.912,2.9,ml,,38,,0.24,us,us20009j4m,2017-08-15T02:26:48.040Z,"19km W of Perry, Oklahoma",earthquake,1,2.6,,,reviewed,tul,tul
2017-05-30T23:12:22.800Z,36.2809,-97.5051,6.718,3.8,mwr,,25,,0.51,us,us10008wqm,2017-08-15T02:26:48.040Z,"19km W of Perry, Oklahoma",earthquake,1.3,4.9,0.044,49,reviewed,tul,us
2017-05-30T17:50:11.400Z,36.4559,-98.8021,6.434,3,ml,,39,,0.56,us,us10008wl8,2017-08-15T02:26:48.040Z,"35km NW of Fairview, Oklahoma",earthquake,1.3,6.4,,,reviewed,tul,tul
2017-05-30T16:30:36.700Z,36.2838,-97.5009,8.284,2.5,ml,,26,,0.22,us,us10008wkl,2017-08-15T02:26:48.040Z,"19km W of Perry, Oklahoma",earthquake,0.8,2.9,,,reviewed,tul,tul
2017-05-30T13:57:24.000Z,36.2826,-97.5071,5.525,3.7,mwr,,25,,0.1,us,us10008wi5,2017-08-15T02:26:48.040Z,"19km W of Perry, Oklahoma",earthquake,1.1,3.6,0.044,49,reviewed,tul,us
2017-05-30T11:05:39.640Z,37.4829,-97.4977,6.38,2.6,mb_lg,,45,0.192,0.44,us,us10008wea,2017-08-15T02:26:47.040Z,"2km SSE of Clearwater, Kansas",earthquake,2.5,6.9,0.066,59,reviewed,us,us
2017-05-30T09:28:51.100Z,36.4563,-98.799,5.588,2.7,ml,,38,,0.45,us,us10008wdk,2017-08-15T02:26:47.040Z,"35km NW of Fairview, Oklahoma",earthquake,1.6,7,,,reviewed,tul,tul
2017-05-30T09:23:14.900Z,36.4575,-98.7966,5.855,3,mwr,,38,,0.59,us,us10008wdh,2017-08-15T02:26:47.040Z,"35km NW of Fairview, Oklahoma",earthquake,1.9,6.2,,14,reviewed,tul,slm
2017-05-30T08:34:39.900Z,36.4576,-98.7987,5.624,2.5,ml,,38,,0.6,us,us10008wd6,2017-08-15T02:26:47.040Z,"35km NW of Fairview, Oklahoma",earthquake,2,6.9,,,reviewed,tul,tul
2017-05-30T04:45:04.240Z,37.4187,-97.3919,7.53,2.5,mb_lg,,67,0.228,0.21,us,us10008w9i,2017-08-15T02:26:47.040Z,"10km WNW of Belle Plaine, Kansas",earthquake,2.7,7.2,0.071,52,reviewed,us,us
2017-05-29T17:59:57.400Z,36.1633,-97.0328,4.735,2.9,ml,,17,,0.19,us,us10008w3n,2017-08-15T02:26:46.040Z,"5km NNE of Stillwater, Oklahoma",earthquake,0.9,2.9,,,reviewed,tul,tul
2017-05-29T06:35:11.500Z,36.2174,-98.9383,4.062,2.5,ml,,115,,0.5,us,us10008w07,2017-08-15T02:26:45.040Z,"19km N of Taloga, Oklahoma",earthquake,2,7.6,,,reviewed,tul,tul
2017-05-29T01:28:05.500Z,36.2168,-98.9332,3.001,3.1,ml,,79,,0.45,us,us10008vz2,2017-08-15T02:26:44.040Z,"19km N of Taloga, Oklahoma",earthquake,2.5,7.9,,,reviewed,tul,tul
2017-05-28T20:17:27.460Z,37.4097,-97.3951,6.76,2.6,mb_lg,,66,0.22,0.32,us,us10008vxi,2017-08-15T02:26:44.040Z,"10km W of Belle Plaine, Kansas",earthquake,1.6,5.6,0.068,57,reviewed,us,us
2017-05-28T00:36:20.500Z,36.2834,-97.1802,7.997,2.5,ml,,26,,0.15,us,us10008vu9,2017-08-15T02:26:43.040Z,"9km E of Perry, Oklahoma",earthquake,0.9,1.9,,,reviewed,tul,tul
2017-05-27T22:39:54.900Z,36.2869,-97.5079,7.389,2.5,ml,,25,,0.17,us,us10008vu1,2017-08-10T01:34:05.040Z,"19km W of Perry, Oklahoma",earthquake,0.7,2.9,,,reviewed,tul,tul
2017-05-27T09:20:00.400Z,35.9684,-96.7574,4.55,2.5,ml,,61,,0.24,us,us10008vq5,2017-08-10T01:34:04.040Z,"2km SSE of Cushing, Oklahoma",earthquake,1.9,2.4,,,reviewed,tul,tul
2017-05-26T10:48:12.100Z,35.84,-96.6911,6.438,3.1,ml,,50,,0.43,us,us10008vfu,2017-08-10T01:34:03.040Z,"10km NNW of Stroud, Oklahoma",earthquake,1.2,4.2,,,reviewed,tul,tul
2017-05-26T04:58:29.220Z,37.4094,-97.4023,13.72,2.6,mb_lg,,98,0.216,0.35,us,us10008vf8,2017-08-10T01:34:02.040Z,"10km W of Belle Plaine, Kansas",earthquake,2.9,7.8,0.086,35,reviewed,us,us
2017-05-25T16:31:15.700Z,35.2678,-97.8648,7.208,3.2,ml,,34,,0.53,us,us10008vcl,2017-08-10T01:34:02.040Z,"5km WSW of Tuttle, Oklahoma",earthquake,1.3,1.6,,,reviewed,tul,tul
2017-05-24T17:45:37.800Z,36.4243,-96.9183,4.714,2.7,ml,,48,,0.31,us,us10008uw3,2017-08-10T01:34:01.040Z,"14km NW of Pawnee, Oklahoma",earthquake,2.1,4.5,,,reviewed,tul,tul
2017-05-24T13:55:08.800Z,35.8666,-96.6774,5.692,2.7,ml,,41,,0.15,us,us10008uul,2017-08-10T01:34:00.040Z,"13km N of Stroud, Oklahoma",earthquake,1,1.5,,,reviewed,tul,tul
2017-05-24T03:47:34.700Z,36.5319,-98.9705,7.204,3.1,ml,,57,,0.58,us,us10008us0,2017-08-10T01:34:00.040Z,"23km ENE of Mooreland, Oklahoma",earthquake,2.7,7.2,,,reviewed,tul,tul
2017-05-22T19:12:26.600Z,36.7178,-97.9586,5.193,2.6,ml,,48,,0.39,us,us10008uer,2017-08-10T01:33:58.040Z,"22km WSW of Medford, Oklahoma",earthquake,1.9,7.2,,,reviewed,tul,tul
2017-05-21T14:06:15.600Z,35.796,-97.2005,7.058,3.3,mwr,,28,,0.22,us,us10008u0y,2017-08-10T01:33:57.040Z,"14km N of Luther, Oklahoma",earthquake,1,6.5,,25,reviewed,tul,slm
2017-05-21T03:11:03.900Z,35.8712,-96.6411,6.092,2.9,ml,,66,,0.39,us,us10008tyb,2017-08-10T01:33:56.040Z,"13km SSW of Drumright, Oklahoma",earthquake,1.4,4.9,,,reviewed,tul,tul
2017-05-20T19:25:17.500Z,35.874,-96.64,5.542,3.1,ml,,40,,0.22,us,us10008twf,2017-08-05T03:32:13.040Z,"13km SSW of Drumright, Oklahoma",earthquake,1.8,3.6,,,reviewed,tul,tul
2017-05-20T16:55:03.200Z,36.4568,-98.7974,5.689,2.5,ml,,47,,0.64,us,us10008tuc,2017-08-05T03:32:13.040Z,"35km NW of Fairview, Oklahoma",earthquake,1.8,4.7,,,reviewed,tul,tul
2017-05-20T04:57:22.300Z,36.9581,-98.8526,6.7,2.5,ml,,153,,0.46,us,us10008tq2,2017-08-05T03:32:13.040Z,"23km NW of Alva, Oklahoma",earthquake,3.3,7.8,,,reviewed,tul,tul
2017-05-20T04:46:34.900Z,35.793,-97.1855,5.42,2.5,ml,,28,,0.39,us,us10008tpw,2017-08-05T03:32:13.040Z,"14km N of Luther, Oklahoma",earthquake,1.7,7.2,,,reviewed,tul,tul
2017-05-19T13:10:47.100Z,35.6517,-97.1672,5.772,2.7,ml,,37,,0.35,us,us10008tje,2017-08-05T03:32:12.040Z,"2km ESE of Luther, Oklahoma",earthquake,1.5,5.6,,,reviewed,tul,tul
2017-05-19T07:32:49.590Z,37.235,-97.9828,4.39,3.4,ml,,234,0.013,0.3,us,us10008thw,2017-08-05T03:32:11.040Z,"6km SSE of Harper, Kansas",earthquake,1.6,4,0.144,18,reviewed,ismp,ismp
2017-05-19T06:57:48.460Z,37.2343,-97.9792,4.2,2.8,ml,,261,0.01,0.15,us,us10008thq,2017-08-05T03:32:11.040Z,"7km SE of Harper, Kansas",earthquake,1.1,2.9,0.111,18,reviewed,ismp,ismp
2017-05-19T03:54:29.300Z,36.457,-98.7933,6.029,2.6,ml,,49,,0.66,us,us10008th7,2017-08-05T03:32:11.040Z,"35km NW of Fairview, Oklahoma",earthquake,4.8,7.8,,,reviewed,tul,tul
2017-05-19T01:04:05.200Z,36.8677,-98.8225,4.355,3.2,ml,,143,,0.49,us,us10008tgm,2017-08-05T03:32:11.040Z,"15km WNW of Alva, Oklahoma",earthquake,2.5,7.8,,,reviewed,tul,tul
2017-05-19T00:18:58.800Z,36.6972,-98.4308,4.808,2.7,ml,,80,,0.55,us,us10008tns,2017-08-05T03:32:11.040Z,"9km SW of Cherokee, Oklahoma",earthquake,3.4,7.8,,,reviewed,tul,tul
2017-05-18T23:46:37.500Z,36.9728,-97.4399,6.891,2.5,ml,,129,,0.36,us,us10008tnt,2017-08-05T03:32:11.040Z,"16km ESE of Caldwell, Kansas",earthquake,1.2,6.4,,,reviewed,tul,tul
2017-05-18T20:38:54.400Z,36.5258,-98.9753,7.111,2.6,ml,,82,,0.58,us,us10008tkf,2017-08-05T03:32:11.040Z,"22km ENE of Mooreland, Oklahoma",earthquake,5.5,7.7,,,reviewed,tul,tul
2017-05-18T05:35:10.400Z,35.8085,-97.5553,6.312,2.5,ml,,29,,0.16,us,us10008tgb,2017-08-05T03:32:10.040Z,"14km WSW of Guthrie, Oklahoma",earthquake,0.8,2.5,,,reviewed,tul,tul
2017-05-17T16:52:03.590Z,37.3,-98.0955,5.89,2.6,ml,,260,0.078,0.37,us,us10008tfp,2017-08-05T03:32:10.040Z,"6km WNW of Harper, Kansas",earthquake,1.1,3.4,0.157,19,reviewed,ismp,ismp
2017-05-16T11:29:12.600Z,36.6998,-98.4305,6.904,3.7,ml,,62,,0.49,us,us10008spr,2017-08-05T03:32:08.040Z,"8km SW of Cherokee, Oklahoma",earthquake,1.5,6.3,,,reviewed,tul,tul
2017-05-15T02:46:39.200Z,35.6178,-96.8917,5,3.2,ml,,37,,0.42,us,us10008sh9,2017-08-05T03:32:07.040Z,"9km S of Chandler, Oklahoma",earthquake,2.7,5.8,,,reviewed,tul,tul
2017-05-15T00:17:03.200Z,35.5884,-97.3723,5.601,2.5,ml,,47,,0.59,us,us10008sgz,2017-08-05T03:32:07.040Z,"7km N of Spencer, Oklahoma",earthquake,1.1,4.7,,,reviewed,tul,tul
2017-05-14T09:22:51.300Z,36.212,-98.9449,5,2.5,ml,,80,,0.44,us,us10008sc1,2017-08-05T03:32:06.040Z,"19km N of Taloga, Oklahoma",earthquake,1.6,7.7,,,reviewed,tul,tul
2017-05-14T07:24:30.500Z,36.4879,-97.2901,5.846,2.8,ml,,43,,0.13,us,us10008sbv,2017-08-05T03:32:06.040Z,"21km S of Tonkawa, Oklahoma",earthquake,1.3,4.4,,,reviewed,tul,tul
2017-05-14T05:50:14.600Z,35.7912,-97.1916,5.688,2.6,ml,,37,,0.14,us,us10008sbf,2017-08-05T03:32:06.040Z,"14km N of Luther, Oklahoma",earthquake,1,3.8,,,reviewed,tul,tul
2017-05-14T03:28:16.500Z,36.21,-98.9494,4.93,2.6,ml,,81,,0.48,us,us10008san,2017-08-05T03:32:06.040Z,"19km N of Taloga, Oklahoma",earthquake,3.3,3.3,,,reviewed,tul,tul
2017-05-14T01:52:06.500Z,36.2124,-98.9549,6.686,2.8,ml,,172,,0.58,us,us10008sa4,2017-08-05T03:32:06.040Z,"19km N of Taloga, Oklahoma",earthquake,2.2,7.6,,,reviewed,tul,tul
2017-05-13T21:59:29.400Z,36.6998,-98.4312,5.53,3.2,ml,,92,,0.18,us,us10008s8y,2017-08-01T23:02:33.040Z,"9km SW of Cherokee, Oklahoma",earthquake,1.4,6.9,,,reviewed,tul,tul
2017-05-13T18:06:05.600Z,35.5906,-97.3733,5.012,2.5,ml,,34,,0.59,us,us10008s7d,2017-08-01T23:02:33.040Z,"7km N of Spencer, Oklahoma",earthquake,1.2,2.6,,,reviewed,tul,tul
2017-05-13T16:17:52.100Z,36.2116,-98.9514,6.17,2.5,ml,,169,,0.47,us,us10008s6x,2017-08-01T23:02:33.040Z,"19km N of Taloga, Oklahoma",earthquake,2.1,4.8,,,reviewed,tul,tul
