API,Lat,Lon,WellTy,TotDep,FormName,ITDepth,IBDepth,Vol_2017,Vol_2016,Vol_2015,Vol_2014,Vol_2013,Vol_2012,Vol_2011,Pres_2017,Pres_2016,Pres_2015,Pres_2014,Pres_2013,Pres_2012,Pres_2011,2DCm,2DNC,2R,2RIn,2RSI,Arb,Bart,Booch,Bromide,Burgess,Calvin,Chase,Cisco,Clev,Crom,Deese,Dutcher,Gilcrease,Healdton,Hoxbar,Hunton,Layton,Loco,Morrow,Penn,Permian,Pont,Prue,Red,Simp,Skinner,Tatums,Viola,Wil,n_wells5,n_wells10,vol_wells5_2017,vol_wells10_2017,vol_wells5_2016,vol_wells10_2016,vol_wells5_2015,vol_wells10_2015,vol_wells5_2014,vol_wells10_2014,vol_wells5_2013,vol_wells10_2013,vol_wells5_2012,vol_wells10_2012,vol_wells5_2011,vol_wells10_2011,n_eq3_20,n_eq4_50
3507300208,36.117699,-97.9763,2DCm,7916.0,,3248.187324929972,3546.1138550935175,438414.0,306366.0,97426.0,155950.0,117513.0,105064.0,66189.0,493.75,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2343182.0,9602615.54,2644848.0,5825754.68,1971686.0,4485121.92,155950.0,1393010.56,117513.0,1154638.0,105064.0,704291.0,66189.0,709161.45,15,0
3507300371,36.106832,-97.83811,2RIn,6920.0,MANNING,6605.0,6656.0,53275.0,43165.0,36496.0,43625.0,0.0,0.0,32241.0,300.0,300.0,300.0,200.0,0.0,0.0,312.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,3120492.54,10278906.54,2267296.6799999997,5178574.68,1346418.92,3506115.92,981511.56,1680657.56,651692.0,1222291.0,459796.0,668668.0,702992.45,877434.45,21,0
3507300372,36.095944,-97.83369,2RIn,6955.0,MANNING,6661.0,6696.0,52158.0,41609.0,36793.0,65062.0,6243.0,4740.0,85278.0,100.0,100.0,100.0,175.08333333333334,58.333333333333336,58.333333333333336,91.66666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,2770540.0,10278906.54,1710862.0,5178574.68,705349.0,3526329.92,380193.0,1708273.56,98768.0,1222291.0,92953.0,668668.0,294635.0,877434.45,21,0
3507320007,36.012231,-98.1768,2DNC,8742.0,,3248.187324929972,3546.1138550935175,45567.0,45439.0,52478.0,47075.0,61718.0,121606.0,85333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,180112.0,1508462.0,45439.0,790532.0,52478.0,1139544.0,47075.0,1424843.0,61718.0,897261.0,121606.0,883745.0,85333.0,1648700.0,2,0
3507320022,35.994307,-97.72671,2RIn,9289.0,BIG LIME,3248.187324929972,3546.1138550935175,218045.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,2744017.0,11678479.0,1947386.0,5470397.0,3960101.0,5195971.0,972217.0,3365172.0,174931.0,941423.0,108521.0,278679.0,109310.0,290820.0,21,1
3507320070,36.001585,-97.73116,2RIn,7228.0,OSWEGO,6150.0,6170.0,60302.0,80432.0,84339.0,53903.0,82309.0,53193.0,61008.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,2744017.0,11300454.0,1947386.0,5056287.0,3980315.0,4209871.0,999833.0,1251850.0,174931.0,388434.0,108521.0,278679.0,109310.0,290820.0,21,1
3507320250,36.11643,-98.20915,2DNC,8514.0,MISENER HUNTON,8439.0,0.0,1114401.0,1205496.0,922563.0,1410306.0,1175147.0,819056.0,1128981.0,153.5,116.0,31.5,196.83333333333334,180.25,90.0,90.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2229563.0,2483067.0,2545527.0,2964052.0,2239436.0,2485709.0,2871196.0,3251284.0,1426677.0,1726240.0,2507299.0,2787564.0,2667527.0,2968421.0,0,0
3507321260,35.990707,-97.74008,2RIn,6371.0,OSWEGO,6238.0,6270.0,42486.0,53484.0,74777.0,69392.0,91422.0,55328.0,48302.0,1400.0,1400.0,1400.0,1400.0,1400.0,1000.0,1000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,3534987.0,11657715.0,2344416.0,5457154.0,4008401.0,5169893.0,1060677.0,3355387.0,214111.0,928559.0,154501.0,267637.0,149560.0,266005.0,21,1
3507321488,35.92909,-97.74898,2RIn,7250.0,OSWEGO,6242.0,6280.0,63400.0,78790.0,29570.0,55480.0,46170.0,0.0,0.0,1080.0,1080.0,1080.0,1080.0,540.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,4946787.0,14041072.0,3085990.0,5455996.0,1090510.0,5546693.0,2262512.0,3894339.0,640119.0,1400092.0,45980.0,583872.0,40250.0,479751.0,12,1
3507321946,35.92408,-97.74453,2RIn,7115.0,OSWEGO,6216.0,6288.0,11190.0,11340.0,7690.0,5250.0,580.0,0.0,0.0,1100.0,1100.0,1100.0,1100.0,550.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,4946787.0,11047911.0,3085990.0,5125927.0,1090510.0,5546693.0,2262512.0,4116194.0,640119.0,1698999.0,45980.0,775998.0,40250.0,479751.0,12,1
3507322128,36.114841,-97.70333,2DCm,4003.0,TONKAWA SAND,3830.0,3930.0,719186.0,0.0,467961.0,428503.0,384282.0,399930.0,326274.0,446.25,0.0,475.8333333333333,445.8333333333333,320.8333333333333,300.0,323.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,2360369.0,3995439.0,1629796.0,2339584.0,2179753.0,3385509.0,2521719.0,2832261.0,2611983.0,2687677.0,1459419.0,1531599.0,1211450.0,1302703.0,13,0
3507322368,36.1175,-98.1197,2DCm,9025.0,,3248.187324929972,3546.1138550935175,253504.0,418525.0,246273.0,380088.0,299563.0,280265.0,300894.0,558.3333333333334,1035.4166666666667,876.25,1044.1666666666667,1053.3333333333333,1260.0,1257.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,253504.0,3128294.66,418525.0,3903726.5,246273.0,7410176.149999999,380088.0,4309073.9,299563.0,2286491.0,280265.0,3265093.0,300894.0,3421925.59,0,0
3507322693,35.904567,-98.07764,2DNC,10071.0,,3248.187324929972,3546.1138550935175,24474.0,20490.0,24071.0,33597.0,39745.0,21321.0,19823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,510121.0,517196.0,116884.0,116884.0,120190.0,120190.0,166428.0,166428.0,269628.0,269628.0,234665.0,234665.0,55965.0,55965.0,3,0
3507322874,36.042461,-97.83479,2DCm,6960.0,SHAWNEE,3600.0,4000.0,400434.0,0.0,437510.0,438065.0,291275.0,200181.0,164604.0,606.6666666666666,0.0,459.1666666666667,410.8333333333333,497.9166666666667,465.0,233.33333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,893601.0,15482490.54,493167.0,7379395.68,521037.0,6688866.92,538389.0,3912739.56,428561.0,2047943.0,340250.0,940528.0,388378.0,1338257.45,21,0
3507322947,35.738902,-97.765525,2DCm,5050.0,SHAWNEE,4215.0,4970.0,813893.0,884856.0,603814.0,830567.0,652796.0,636916.0,377133.0,1037.5,1270.8333333333333,754.1666666666666,875.0,875.0,875.0,852.0833333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,813893.0,4292583.0,884856.0,1236129.0,603814.0,2348014.0,830567.0,2695362.0,652796.0,2702691.0,636916.0,2414028.0,377133.0,1029228.0,0,1
3507322968,35.972425,-98.15453,2DCm,9890.0,MCKINNEY (VIRGILLIAN AGE),3248.187324929972,3546.1138550935175,134545.0,0.0,0.0,0.0,0.0,0.0,0.0,275.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1067808.0,1994109.0,401729.0,886926.0,592085.0,1235663.0,754533.0,1557674.0,456002.0,1127144.0,546501.0,1097089.0,931014.0,1684842.0,2,0
3507323560,35.858964,-97.800943,2DCm,7670.0,TONKAWA,4955.0,5110.0,470179.0,0.0,401990.0,577585.0,493742.0,321439.0,232116.0,600.0,0.0,750.0,750.0,700.0,700.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2397207.0,4037410.0,11601.0,101731.0,413632.0,450892.0,578460.0,861045.0,493742.0,839399.0,330821.0,522947.0,232116.0,232116.0,0,1
3507323814,36.008938,-97.86486,2DCm,5600.0,,4150.0,5400.0,493167.0,493167.0,83527.0,100324.0,137286.0,140069.0,223774.0,500.0,0.0,500.0,500.0,500.0,500.0,500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,1062124.0,12610575.0,493167.0,5315031.0,521828.0,5573097.0,567826.0,3038629.0,491425.0,1483384.0,348782.0,536906.0,468637.0,640349.0,15,0
3507323822,36.030539,-97.69439,2RIn,6850.0,MISENER,6762.0,6780.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,898611.0,5952984.0,93191.0,3528891.0,778906.0,6031254.0,139963.0,3452236.67,104518.0,2609257.0,67779.0,1613598.0,79378.0,1439258.0,20,1
3507323870,35.883763,-98.028,2DNC,8939.0,HUNTON,3248.187324929972,3546.1138550935175,7075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7075.0,517196.0,0.0,116884.0,0.0,120190.0,0.0,166428.0,0.0,269628.0,0.0,234665.0,0.0,55965.0,8,0
3507324279,35.969583,-98.20243,2DCm,5905.0,ELGIN,4320.0,5470.0,353527.0,356290.0,539607.0,707458.0,394284.0,424895.0,845681.0,757.0833333333334,1358.3333333333333,1458.3333333333333,1312.5,1237.5,1254.1666666666667,1161.6666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1462895.0,1606657.0,745093.0,886926.0,1087066.0,1235663.0,1377768.0,1557674.0,835543.0,1127144.0,762139.0,1097089.0,1563367.0,1684842.0,2,0
3507324320,36.071485,-97.93952,2RIn,10738.0,OSWEGO,6504.0,10738.0,147030.0,237244.0,366526.0,247379.0,270598.0,0.0,0.0,1867.1666666666667,2047.9166666666667,1437.5,1437.5,820.8333333333334,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,6616296.0,12475400.54,2624472.0,8314773.68,1872366.0,8299690.92,363702.0,4001482.56,279324.0,2184083.0,8691.0,1015859.0,9838.0,1291481.45,15,0
3507324359,36.034313,-97.95734,2RIn,8330.0,HUNTON,7904.0,8230.0,438664.0,187826.0,239274.0,104384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,2520238.0,11555712.0,2355595.0,7625340.0,3780583.0,7103153.0,2464342.0,2750053.0,984127.0,1301790.0,184726.0,438391.0,166628.0,536850.0,15,0
3507324516,35.925357,-98.11441,2DNC,10796.0,,3248.187324929972,3546.1138550935175,98195.0,96394.0,96119.0,132831.0,229883.0,213344.0,36142.0,100.0,100.0,100.0,100.0,100.0,99.58333333333333,29.583333333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,510121.0,1980091.0,116884.0,861977.0,120190.0,1207256.0,166428.0,1544196.0,269628.0,1105171.0,234665.0,996804.0,55965.0,1619332.0,3,0
3507324587,35.798079,-97.949051,2DCm,6530.0,,3248.187324929972,3546.1138550935175,1813747.0,1101651.0,1085075.0,1051233.0,705688.0,721341.0,957841.0,1040.75,1116.25,1202.25,1001.0833333333334,785.1666666666666,883.8333333333334,1000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2990505.0,2990505.0,2553040.0,2553040.0,2039423.0,2039423.0,1702184.0,1702184.0,1015992.0,1015992.0,1175256.0,1175256.0,1524471.0,1524471.0,1,0
3507324596,35.812439,-97.935251,2DCm,5660.0,,3248.187324929972,3546.1138550935175,1176758.0,1451389.0,954348.0,650951.0,310304.0,453915.0,566630.0,1000.4166666666666,1259.25,1885.4166666666667,1125.0,1570.0,1500.3333333333333,1473.3333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2990505.0,2990505.0,2553040.0,2553040.0,2039423.0,2039423.0,1702184.0,1702184.0,1015992.0,1015992.0,1175256.0,1175256.0,1524471.0,1524471.0,0,0
3507324630,35.9426388888889,-98.2078055555556,2DCm,6500.0,,3248.187324929972,3546.1138550935175,440654.0,388803.0,547459.0,670310.0,441259.0,337244.0,717686.0,675.25,551.5833333333334,594.5,944.9166666666666,638.9166666666666,572.6666666666666,1171.1666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1328350.0,1994109.0,745093.0,886926.0,1087066.0,1235663.0,1377768.0,1557674.0,835543.0,1127144.0,762139.0,1097089.0,1563367.0,1684842.0,2,0
3507330123,35.844051,-97.711952,2DCm,6788.0,VIRGIL,2740.0,2935.0,0.0,0.0,0.0,221855.0,298907.0,192126.0,0.0,0.0,0.0,0.0,1133.5833333333333,1267.0833333333333,725.8333333333334,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1565613.0,5330147.0,0.0,437051.0,0.0,1392782.0,221855.0,2918887.0,298907.0,1346218.0,192126.0,522947.0,0.0,232116.0,0,1
3507330299,35.847193,-97.769719,2RIn,5900.0,LAYTON,5822.0,5828.0,13318.0,11601.0,11642.0,875.0,0.0,9382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3962820.0,6705954.0,11601.0,515841.0,413632.0,1422352.0,578460.0,2974367.0,493742.0,1392388.0,330821.0,522947.0,232116.0,232116.0,0,1
3507335473,36.139391,-97.75346,2RIn,6374.0,CLEVELAND,5636.0,5668.0,3287.0,1200.0,4243.0,1763.0,0.0,0.0,0.0,0.0,350.0,87.5,116.66666666666667,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,2654024.0,7166384.0,1707834.0,4625035.0,2009705.0,4691185.0,1446430.0,4253819.0,1332468.0,4986856.0,114120.0,1598057.0,0.0,1346060.0,22,0
3507335559,36.0208,-97.94594,2RIn,7149.0,OSWEGO,0.0,0.0,1141.0,10636.0,7469.0,24172.0,79301.0,52776.0,0.0,336.3333333333333,131.16666666666666,126.66666666666667,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,2373208.0,9216980.0,2050679.0,4984962.0,3414848.0,5135587.0,2234461.0,2600564.0,767667.0,1192109.0,184567.0,336725.0,237049.0,475745.0,15,0
3507335594,36.012565,-97.92724,2DNC,7150.0,ENDICOTT,4628.0,4774.0,119348.0,164921.0,139672.0,55200.0,625502.0,123259.0,156790.0,275.25,271.5,492.0833333333333,333.3333333333333,366.6666666666667,400.0,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,2541731.0,10585330.0,2050679.0,5780536.0,3414848.0,5573097.0,2234461.0,3038629.0,767667.0,1483384.0,184567.0,536906.0,237049.0,640349.0,15,0
3507335596,36.012569,-97.90051,2RIn,0.0,OSWEGO,6584.0,6604.0,0.0,0.0,791.0,29437.0,62864.0,8532.0,80259.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,2596234.0,13578491.0,2423692.0,6110605.0,3259101.0,5573097.0,2242340.0,3038629.0,913679.0,1483384.0,333327.0,536906.0,470661.0,640349.0,15,0
3507335632,35.954471,-97.75344,2RIn,6369.0,,3248.187324929972,3546.1138550935175,36300.0,56780.0,32940.0,50160.0,36920.0,45980.0,40250.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,5449906.0,11643865.0,4538834.0,5444395.0,3337077.0,5153275.0,1020952.0,3343495.0,178552.0,907550.0,101308.0,253051.0,88552.0,247635.0,14,1
3507335729,36.110456,-97.85152,2RIn,6976.0,MANNING,6692.0,6737.0,63869.0,48225.0,44669.0,103359.0,31851.0,5704.0,64151.0,750.0,750.0,750.0,750.0,312.5,375.0,687.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,3120492.54,10278906.54,2267296.6799999997,5178574.68,1346418.92,3506115.92,981511.56,1680657.56,651692.0,1222291.0,459796.0,668668.0,702992.45,877434.45,21,0
3507335735,36.110436,-97.80693,2RIn,6786.0,MANNING,6503.0,6523.0,40192.0,29025.0,33824.0,42340.0,48665.0,52564.0,54583.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1283.3333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,2966218.0,7945249.54,1710862.0,3786528.6799999997,705349.0,3383094.92,380193.0,3314596.56,98768.0,2659717.0,92953.0,1174027.0,294635.0,1193870.45,21,0
3507335878,36.09957,-97.82922,2RIn,6994.0,MANNING SAND,6633.0,6667.0,120637.0,71692.0,53106.0,125807.0,12009.0,29945.0,58382.0,400.0,400.0,400.0,366.6666666666667,333.3333333333333,333.3333333333333,400.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,2966218.0,10131876.54,1710862.0,4941330.68,705349.0,3159803.92,380193.0,1460894.56,98768.0,951693.0,92953.0,668668.0,294635.0,877434.45,21,0
3507335913,36.117721,-97.89159,2DCm,4950.0,COTTAGE GROVE SAND,4540.0,4830.0,349952.54000000004,556434.6799999999,641069.92,601318.56,552924.0,366843.0,408357.44999999995,250.0,500.0,0.0,500.0,500.0,0.0,500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,467096.54000000004,12237418.54,647824.6799999999,7348790.68,722234.92,5388706.92,748302.56,1834844.56,584775.0,1339804.0,372547.0,773732.0,504749.44999999995,943623.45,15,0
3507336001,36.153915,-97.77128,2DNC,6595.0,ELGIN,3388.0,4049.0,381383.0,473432.0,84852.0,0.0,0.0,0.0,0.0,587.4166666666666,679.1666666666666,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,1521439.0,8126771.0,663234.0,5580818.0,987809.0,6600373.0,9292.0,7345410.0,0.0,5543896.0,0.0,1155614.0,0.0,721284.0,21,0
3507336123,36.02839,-97.68136,2RIn,6520.0,LAYTON,5373.0,5390.0,13850.0,12759.0,16618.0,11892.0,21009.0,14586.0,18370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,20,641028.0,4964673.0,26002.0,2623438.0,685791.0,5263195.0,68229.0,2238938.67,35073.0,1510619.0,25628.0,1723498.0,43185.0,1608708.0,11,1
3507336209,35.936424,-97.91387,2DNC,6861.0,,3248.187324929972,3546.1138550935175,4450.0,4470.0,4120.0,6461.0,7832.0,3398.0,5084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,972366.0,3568600.0,800044.0,3156064.0,4120.0,3263221.0,6461.0,2236862.0,7832.0,912785.0,3398.0,328034.0,5084.0,465907.0,12,0
3507336271,36.056079,-97.90941,2DNC,7377.0,MANNING,6884.0,6942.0,0.0,67672.0,0.0,11939.0,8726.0,8691.0,9838.0,0.0,703.3333333333334,0.0,617.5,577.9166666666666,359.5833333333333,438.3333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,8430351.0,12596037.54,4311768.0,8386465.68,4900799.0,8352796.92,2414407.0,4127289.56,342188.0,2196092.0,17223.0,1045804.0,90097.0,1349863.45,15,0
3507500852,34.987231,-98.92253,2DCm,462.0,,3248.187324929972,3546.1138550935175,1725.0,2400.0,4200.0,5625.0,7200.0,7950.0,7700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,25658.0,26028.0,34927.0,39292.0,29147.0,36767.0,29624.0,43699.0,31360.0,49831.0,32240.0,52146.0,32475.0,52675.0,0,0
3507500893,34.98147,-98.92117,2DNC,456.0,,3248.187324929972,3546.1138550935175,1040.0,730.0,1940.0,2310.0,2510.0,2460.0,2360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,25658.0,26028.0,34927.0,39292.0,29147.0,36767.0,29624.0,43699.0,31360.0,49831.0,32240.0,52146.0,32475.0,52675.0,0,0
3507501060,34.96589,-98.92012,2DNC,678.0,,3248.187324929972,3546.1138550935175,7150.0,11330.0,17640.0,17150.0,17400.0,17360.0,18055.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,25658.0,26028.0,34927.0,35437.0,29147.0,29887.0,29624.0,30274.0,31360.0,31800.0,32240.0,32700.0,32475.0,32775.0,0,0
3507501183,34.95989,-98.91792,2DNC,607.0,LIME,593.0,607.0,3519.0,3260.0,3117.0,3519.0,3290.0,3390.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,25658.0,26028.0,34927.0,35437.0,29147.0,29887.0,29624.0,30274.0,31360.0,31800.0,32240.0,32700.0,32475.0,32775.0,0,0
3507501487,34.98191,-98.93749,2DNC,1.0,HUNTON,685.0,0.0,360.0,540.0,540.0,540.0,480.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,25658.0,26028.0,34927.0,39292.0,29147.0,36767.0,29624.0,43699.0,31360.0,49831.0,32240.0,52146.0,32475.0,52675.0,0,0
3507501900,35.0844444444444,-98.9831666666667,2DNC,1767.0,SPRINGER SAND,1752.0,1767.0,0.0,0.0,106900.0,109500.0,109500.0,72000.0,12000.0,0.0,0.0,200.0,200.0,200.0,50.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0.0,370.0,5620.0,6915.0,115565.0,117105.0,124715.0,126165.0,124730.0,125980.0,88675.0,90080.0,29140.0,30390.0,0,0
3507502040,34.99033,-98.91899,2DNC,512.0,HUNTON LIME,463.0,467.0,0.0,2153.0,1350.0,120.0,120.0,120.0,120.0,0.0,31.083333333333332,5.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,25658.0,26028.0,34927.0,39292.0,29147.0,36767.0,29624.0,43699.0,31360.0,49831.0,32240.0,52146.0,32475.0,52675.0,0,0
3507502084,35.02893,-98.96602,2DNC,555.0,,3248.187324929972,3546.1138550935175,70.0,270.0,500.0,410.0,200.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,370.0,26028.0,6010.0,41842.0,9285.0,146252.0,15745.0,155789.0,15550.0,161936.0,17015.0,126916.0,17320.0,67465.0,0,0
3507520066,35.02886,-98.62757,2DNC,811.0,PONTOTOC,652.0,662.0,960.0,0.0,3080.0,4760.0,4400.0,295.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,960.0,960.0,0.0,0.0,3080.0,3080.0,4760.0,4760.0,4400.0,60071.0,295.0,53700.0,0.0,59186.0,0,0
